sarcasm_label,allegation_label,justification_label,refutation_label,text,oppose_support_label,hate_speech_label
0.0,0,0,0,"Today, right now in Sweden, we share Alyssa Milano's famous tweet to show that the movement lives and grows! #WhyIDidntReport #MeToo #WomensMarch #TimesUp ",1,0
0.0,0,0,0, So what's happening #MeToo should stand down until this is claim investigated ,0,0
0.0,0,0,0, You’re mocking him as if you didn’t use #MeToo completely out of context once 😂😂😂🤣🤣🤣 ,0,0
0.0,0,0,0,"fuck bill maher. white rich male rape apologists got Kavanaugh to the supreme court. no one else. just as rapists are to blame for rape, not #metoo or women. ",0,0
0.0,0,0,0,#MeToo: M.J. Akbar Files Defamation Case Against Journalist Priya Ramani For Frivolous Sexual Harassment Allegations Subscribe to #Lawstreet for latest updates. ,0,0
0.0,0,0,0,Best medicine to fight #MeToo #MeTooIndia available at #patanjali stores. ,0,0
0.0,0,0,0,#MeToo: KWAN says Anirban Blah’s exit is final ,1,0
0.0,0,0,0,#MeToo setback: Austrian politician convicted of libel for accusing man of sexual harassment on Facebook ,0,0
0.0,0,0,0,"In 2006, Tarana Burke created Me Too. On October 15, 2017, Me Too came to the mainstream forefront, providing a space for sexual abuse and assault survivors to step forward and tell their truth. #MeToo #MeTooIndia ",0,0
0.0,0,0,0,"STAND UP, SPEAK OUT. Niagara Softball stands together to raise awareness about relationship and sexual violence. Our team has made t-shirts that will be on display at Castellani Art Museum’s Clothes Line Project in mid-October #ClothesLineProject #MeToo #YouAreNotAlone ",0,0
0.0,0,0,0,Women who played pivotal roles in the #MeToo movement ,1,0
1.0,0,0,0,"#BIGNEWS: KFCC to hold a crucial meeting today over #MeToo allegations. #KFCC to discuss 's charges against #ArjunSarja. Arjun to attend KFCC meeting, Sarja seeks apology from the actress. ",0,0
0.0,1,0,0," Hello Berger paint hope you heard the news about Mollywood actor #Alenciyar from kerala .who is a prime accused in #Metoo #Metooindia He is acting in your advertisement in Malayalam Hope you are not supporting this predator,so please take away your add as soon as possible ",0,1
0.0,0,0,0,False rape case to extort money ... #MeToo #MeTooIndia #MeToo4Publicity #FakeCases ,0,0
0.0,0,0,0," #MeToo is an important movement of our times. As an organization, we are very cognizant of it and believe that voices of all need to be heard. As an organization, we want to communicate our belief system and call a spade a spade. We are all part of this movement and support it. ",1,0
0.0,0,0,0,I see you AND I believe you! #MeToo ,0,0
0.0,0,0,0,The Indian #MeToo needs Anil Kapoor to step back and suspend everybody who's wronged. #NayakIsNeeded ,0,0
0.0,0,0,0,#MeToo rages in Bollywood as Akshay Kumar walks out of Sajid Khan’s Housefull 4 after the director was accused of sexual assault ,1,0
0.0,0,0,0,"Right in the maelstrom that is the #MeToo movement in India, comes along a book that offers a sane discourse on feminism Buy my new book #feministrani here ",0,0
0.0,0,0,0,#Miami #Nyc #Houston || #MeToo inspires wave of old misconduct reports to colleges || MORE INFO: ,1,1
0.0,0,0,0,"Oct 13,1982 kids admitted abuse! #MeToo claimed he slapped her But It takes more trauma to cause swelling and discoloration and wouldn't of required a visit to the ER🤔 #ResignNow #RetireCarper #Delaware ",1,0
0.0,1,0,0,"BCCI acting secretary Amitabh Choudhury writes to Committee of Administrators (COA), questioning about the manner in which investigation is being carried out by a three members committee in sexual harassment allegations made against CEO Visuals-ANI #MeToo ",1,0
0.0,0,0,0,Anonymous posts weaken #MeToo ,0,0
0.0,0,0,0,"There are people who wants to take #MeToo for A GRANT, is One Of Them I Think, is One Of The Oldest Actor he has Done With Many Great ACTRESSES,why now he Will Abuse This Kind Of Shit Actress,I Don't Believe This Shit, Her ATTITUDE in Interview 🤔 ",0,0
0.0,0,0,0,Something to think about and share. #MAGA #Christians #MeToo #ChurchToo ,0,0
0.0,0,0,0,"'It wasn't me', claims Mani after receiving backlash on #MeToo mocking post #MeToo ",0,0
0.0,0,0,0,America's sexual politics are rapidly regressing before our very eyes. #metoo ,0,0
0.0,1,0,0,". 's statement in response to the case filed by MJ Akbar ""The truth and the absolute truth is my only defence"" Bravo Priya Ramani! #StandWithPriyaRamani #MeToo #MeTooIndia #TimesUp Mr Akbar &amp; your 97 lawyers! ",1,0
0.0,0,0,0,"A PI procedural tying together modern ills of financial chicanery, #metoo and refugees in Chicago. Vi Warshawski gets bruised and battered fighting for the underdogs. Memorable. #crimethrillers ",0,0
1.0,0,0,0,"#MeToo: There will be collateral damage, but it’s necessary, says #KalkiKoechlin ",1,1
0.0,0,0,0, Who betrayed the real #MeToo movement 🕵️ ,1,0
0.0,0,0,0,What showing Vs what is showing. Point is don't get carried away by seeing lightened up map of India. #MeToo is still limited to high profile cases like Priya Ramani vs Akbar. A lot work to do to make it penetrate Indian hinterland. ,-1,0
0.0,0,0,0,Why are people interested in watching what others are doing?: Jackie Shroff on #MeToo Read more: #TheNews ,0,0
0.0,0,0,0,"Kabilan, Son of lyricist on #MeToo ",0,0
0.0,0,0,0,Sruthi Hariharan’s #MeToo story receives support from Shraddha Srinath and Prakash Raj ,1,0
0.0,0,0,0,"There is a Law &amp; Order for everything. Scene from 1998 episode, Punk. #MeToo ",1,0
0.0,0,1,0,"Ok guys who came late. I have in my fb bio. ""Probability of converting crush to Love , by asking her is 50%. Not asking ZERO!"" #MeToo hasn't changed it! #VenuQuotes ",0,0
0.0,0,0,0,"#MeToo #Sexism ""We're still lacking a language in which to talk honestly about the forms of everyday sexism different women face in families, intimate relationships, and friend groups. As feminists we need to learn to take everyday… ",1,0
0.0,0,0,0,Complimentary #drinks for #ladies ```ALL NIGHT``` only at VORTEX #BANDRA #nightlife #party #food #absolut #happyhour #beverages #bar #metoo ,0,0
0.0,0,0,0,". on how #MeToo has changed Hollywood: ""It feels like we are finally being heard"" ",1,0
0.0,0,0,0,We must hear both sides.... The situation has arised just because the power steering is in the hands of a man who don't have family culture. #MeToo #Article377 #TravelAgentModi ,0,0
0.0,0,0,0,The top stories from the PA Life website this week #inspiration #networking #management #christmas #metoo #coaching #mondaymotivation #travel #education #communication #artificialintelligence #marketing #business #technology #Health ,0,0
0.0,0,0,0,"""Have you ever looked at the world around you from a woman’s lens?""  With the #MeToo movement gaining prominence in India, a young man writes: ",0,0
0.0,0,0,0,"Every man shud stand up for fellow men to highlight male issues of Health,Justice, dipression &amp;Male suicides. who vl accept tis challenge? October 2018 is National Domestic Violence Awareness month because men also need protection #VAMBAM #MeToo4Publicity #MeToo #MenToo ",-1,0
0.0,0,0,0,"Trump supporters on #MeToo: ‘Women should button their blouses, cross their legs, and quit acting like they want something’ ",1,0
0.0,0,0,0,"Woman Rightly Thrashes Shameless Bank Manager in Davangere, Karnataka's Who Was Allegedly Asking Sexual Favours to Approve her Loan #MeToo ",-1,1
0.0,0,0,0,Has #MeToo reshaped the role of HRs ,0,0
0.0,0,0,0,"Well doesn’t that set the #MeToo movement back. I wonder if the kid that obviously ruined #CornerstoreCaroline, will ever get to be a federal judge? ",1,0
0.0,0,0,0,"Quarter Zip Leopard Print Teddy Sweatshirt Fashion Trends of Autumn/Winter in the age a #MeToo and the self-contained woman. It's all about animal print. From leopard to ocelot, zebra to tiger, wild stripes and spots dominate the look!#l #gorgeous #photoshoot #popupshop #big… ",0,0
0.0,0,0,0,Rose McGowan says #MeToo is important #RoseMcGowan ,0,0
0.0,0,0,0,NWMI- MJ Akbar must step down and submit to investigation of sexual harassment charges #MeToo ,0,0
0.0,0,0,0,Supreme Court declines urgent hearing on #MeToo #india #startups ,0,0
1.0,0,0,0,"Still standing on the front line after judge dismissed one sex assault charge against #Weinstein ! , we believe you ! View from my studio with my H.W Gargantua installation. #BelieveSurviviors #MeToo #BeTheChange ",0,0
0.0,0,0,0,. 's #Puli producer #PTSelvakumar angry speech about &amp; issue... #MeToo #MeTooIndia ,0,0
0.0,0,0,0,Melania Trump Says She Supports Men Against #MeToo Allegations ,1,0
0.0,0,0,0,"Joint stakeholder meet for women's safety meeting convened by MLA and coordinated by Gargi College Chairperson Atul Kotra ji with DTC, Delhi Police, Home Guard, DMRC and Transport Department to address student and faculty reports. #MeTooIndia #MeToo #timesup ",0,0
0.0,0,0,0,#MeToo reality #PurushAayog see the truth ,0,0
1.0,0,0,0,Where is the current pulse on the #MeToo movement? Some would say...#MeToo's Descent into Theocratic Certitude #trauma #MeToo Check out this City Journal article: ,-1,0
0.0,0,0,0,"Trigger warning: the video you are about to watch contains situations that some (or most?) of you girls may have gone through, but have sadly been normalised. #metoo #metooindia ",1,0
0.0,0,0,0,"With all these #metoo things I’m thinking about old Bollywood movies villains.. No report I guess on these guys!! So, if u summarise “Jo dikta he wo hota nehi Jo nehi dikhta wohi hota he” .. gunahgar ",1,0
0.0,0,0,0,Swara Bhasker on #MeToo: Kudos to women who are braving their past trauma ,0,0
0.0,0,0,0,When you write an article about #MeToo and these misogynistic monsters attack you for destroying family values and being a deviant! ,0,0
0.0,0,0,0,"Music Academy debars seven musicians this reason, post #MeToo ",1,0
0.0,0,0,0,AR Rahman supports #MeToo with a powerful message ,0,0
0.0,0,0,0,"Let's Get Er Done. #MeToo movement, Parkland students and celebrities need to get your followers to vote blue. Thanks Taylor Swift for helping but more is needed to get rid of spineless Republicans. God bless America US ARMY RETIRED ",0,0
0.0,0,0,0,"#MeToo: 'Somebody tried to rape me', says Alia Bhatt's mother Soni Razdan #Entertainment #Bollywood ",0,0
0.0,0,0,0,"My exclusive interview of for , spoke to him about his store eye wear boutique #specta, his son's film debut, #metoo #metooindia and more. #Hyderabad ",0,0
0.0,0,0,0,Do we want this in Florida!? I sure do!!! we want change!!! I want #statuteoflimitations lifted on #sexualassault victims under the age of 18! What do we have to do???? #churchtoo #metoo #getoffthepulpit ,0,0
0.0,0,1,0,"Hopefully is aware of , the , allegedly, keeping VERY quiet about , who is at the centre of Scotland's very own #MeToo moment... ",0,0
0.0,0,0,0,When Believing Women Isn’t Enough to Help Them. Illustration #metoo #illustration ,0,0
0.0,0,0,0,There is going to be a great war in world #menvswomen #MeToovsMenToo #MenToo #MenTooIndia #MeToo #MeTooIndia #VoteRedToSaveAmerica #VoteRed #Mgtow wake up people banish the toxic feminist idiots destroying real innocent men lives and spoiling the real great women...time has come ,0,0
0.0,0,0,0,Another victim down; for the feminists delight. #mjakbar. #metoo. Lack of due process and fear of being ostracised has claimed another victim. Btw- he left behind a note asking his son to take care of his mother. These are mere collaterals for the SJW are Lutyens elite ,0,0
0.0,0,0,0," I think #metoo can only have a positive influence on #romancelandia. We're already seeing much more consent on the page. And as we all know, consent is super hot #ukromchat ",0,0
0.0,0,0,0,I thought only Hira was messed up to actually cheat on her fiance and friend but just now saw Mani making fun of a lady’s appearance and #MeToo movement ,0,0
0.0,0,0,0,"#MeToo #SonalVengurlekar: #RajaBajaj Asked Me To Remove All My Clothes, Promising To Make Me A Superstar Overnight ",1,0
0.0,1,0,0, to : Silence Not A Way Out🙄 #MeToo #metooinindia #MeTooIndia #MeTooDebate #MJAkbar #UnionMinister #congress ,1,1
0.0,0,0,0,#TanushreeDutta – Bollywood actor who helped trigger India’s #MeToo movement ‘inspired by God’ ,1,0
0.0,0,0,0,Rana Daggubati to replace Nana Patekar in Housefull 4 after the #MeToo Movement For more such updates visit ,-1,0
0.0,0,0,0,"Reading now excellent poem by Sarojini Naidu.. It says many things, While hashtags are trending. #MeToo #metooindia #MeTooControversy ",0,0
0.0,1,0,0,Sapna Bhavnani Warns Amitabh Bachchan; Says His Truth Will Come Out Soon! #MeToo ,0,0
0.0,0,0,0,"Margolis begins the fight of her life to save her career while bad things go down during the Theta's Halloween party as billionaires pull the strings in Part 2 of my novel, Ivory Tower. #girlpower #metoo #rapeculture #collegefootball #halloween #wattpad ",1,0
0.0,0,0,0,'I had tucked those experiences away because I felt like they were isolated incidents that had somehow been my fault.' Continue reading The Sound of Silence by Liz Marquardt: #metoo ,0,0
0.0,0,0,0, nice to see you are against the #MeToo movement and the fact women are coming out of the woodwork regarding the abuse at the hands of men! Shameful and disgraceful calling them Demasculating Bitches! ,0,0
0.0,0,0,0,Director Subhash Kapoor to be dropped from the Jolly LLB series? #SubhashKapoor #JollyLLB #MeToo #Mogul #AkshayKumar ,0,0
0.0,0,0,0,Sruthi Hariharan’s #MeToo story receives support from Shraddha Srinath and Prakash Raj ,-1,0
0.0,0,0,0,A History Of Spaghetti And Meatballs! #klimat #lund #MeToo #food #delicious #stockholm #Sweden #swedishfood #opinionlive #Nyheter #polpette ,0,0
0.0,0,0,0,Why are our women parliamentarians silent? #MJAkbar #MeToo #MeTooIndia ,0,0
0.0,0,0,0,"Wish women had spoken about their #MeToo stories immediately, says Bappi Da ",0,0
0.0,0,0,0,Mouni Roy on #MeToo: I Have Been Petrified Every Evening That I Have Walked Out on Streets ,0,0
0.0,0,0,0," The Democrats have managed to alienate #MeToo (#Hillary's gaffe) African Americans (Spartacus, Maxine) and now Native americans (#Pocahontas) and their 2020 front runner is a serial groper with a gaffe a minute mouth, go figure, #LimoCryingChuck ",0,0
0.0,0,0,0,Say &amp; act #MissionSahasi to avoid #MeToo in Future! ,0,0
0.0,0,0,0,"Bollywood director denies #MeToo claims, threatens filmmakers - Gulf Times ",0,0
0.0,0,0,0,#MeToo movement: Rakhi Sawant targets Kangana Ranaut while reacting to Tanushree Dutta's defamation lawsuit ,0,0
0.0,0,0,0,Christine Ford is getting thank-you notes. Ladies and our allies lets keep sending thank you notes #WomenRising #meToo #Timesup #2018Midterms #womenempoweringwomen #IBelieveHer #IBelieveSurvivors ,0,0
0.0,0,0,0,#MeToo movement: Justice eludes Bhanwari Devi for 26 years ,0,0
0.0,0,0,0,"“Today’s fathers, their fathers didn’t talk to them ... One of the experts told me you father how you were fathered – so if you didn’t learn how to have this conversation, how do we really know how to have it?” - on talking to kids about sex in the #MeToo era ",0,0
0.0,0,0,0,Mayor Don Iveson of Edmonton says that we need to speak frankly about male privilege in the time on #MeToo. We need more women in leadership. ,0,0
0.0,0,0,0,". asks SP's : As a women politician yourself, do you believe that women politicians are not given the freedom to speak their mind as they are outnumbered &amp; intimidated by their male colleagues? #MeToo #MeTooIndia ",0,0
0.0,0,0,0,Only a male can be the Station Manager? No? Then why such illustration? #GenderEquity #MeToo ,0,0
0.0,0,0,0,#MeToo: Govt sets up GoM to look into sexual harassment at work place - ,0,0
0.0,0,0,0,Writer denies #MeToo allegation via open letter ,0,0
0.0,1,0,0," Raghu sir ,when you are handle a card in your Hands..for #MeToo support.. waiting sir ",0,1
1.0,0,0,0,"#Women I accidentally discovered a fantastic #MUST #READ by ""all you could ask for"" Trust me you know it should have been written by a woman &amp; isn't BUT You NEED to read this, and it was written in 2013! NO it is NOT #MeToo More important topic Not giving it away ",0,0
0.0,0,0,0,. imagines what a post-#MeToo world could look like in the United States: ,0,0
0.0,0,0,0,#MeToo in small towns- coming up Wednesday #dontmiss ,0,0
0.0,0,0,0,To all those Pakistani brogressives who've been sharing that one article about #MeToo based on a childishly reductivist interpretation of feminism as a white neoliberal monolith: You transparent AF. ,0,0
0.0,0,0,0,Hillary says Billy did not need to resign... because it's not the same? #MeToo #NP #OnAir w/ guest Kimberly Morin ,0,0
0.0,0,0,0, #MeToo that's how you accept ,1,0
0.0,0,0,0, : #MeToo movement shows India’s soul is decaying ,0,0
0.0,0,0,0,"No Mean No, and everyone deserves to be respected. #metoo #loveislove #nomeansno #respect ",0,0
0.0,0,0,0,"As #MeToo is hitting a chord in #China, dozens of Chinese women have come forward to share their experiences of sexual assault and harassment on #WeChat and #Weibo. The posts depict sexual assault as virtually omnipresent: ",1,0
0.0,0,0,0,"Q1: One core theme of #MeToo movement is ""#empowerment through #empathy"", do you think it served its purpose? #Youthtakeover #timesup #MeTooIndia ",1,0
0.0,0,0,0,Download to watch LIVE: ‘We should keep check that no one misuses the #MeToo movement’: Arbaaz #Pak #Live #NEWS #Channel #ARYNewsLiveHD #Pakistan #WorldNews #OZOOTV #Android ,0,0
0.0,0,0,0,"#metoo If passing of lewd comments to a woman is sexual harrassment, so is to a man. #harrassment is #genderneutral. ",1,0
0.0,0,0,0,#MeToo Merch - Supreme Court Decisions and Women′s Rights - #metoo #timesup #news ,0,0
0.0,0,0,0,"#BREAKING : WITH AKBAR’S CABINET REMOVAL, MODI THROWS CHALLENGE AT OTHER PARTIES TO ACT AGAINST THE TAINTED Union minister and former editor M.J. Akbar has become the latest casualty of the #MeToo campaign by resigning from the Union Cabinet. #ReadMore : ",0,0
0.0,0,0,0,When we talk about women empowerment and #Feminism this is what we do..#KarvaChauth .This womens should say #MeToo . #KarvaChauth2018 #KarwaChauth ,0,0
0.0,0,0,0,Men Understand Consent When a Gay Guy Touches Them: Mallika Dua on #MeToo via ,0,0
0.0,0,0,0,#Ambareesh solves #SruthiHariharan &amp; #Arjunsarja - #MeTooControversy #ArjunSarja #SruthiHariharan #Ambaressh #MeToo #metooinindia ,0,0
0.0,0,0,1,"Chinmayi Sripaada, Who Accused Vairamuthu In #MeToo Tweets, Says 'Stop Shielding Predators' ",-1,0
0.0,0,0,0," Strong women don’t need to claim feminism because they are confident in who they are and it is well with their soul , Feminism is not, get on board or shut up. That is #fakefeminism. It is speaking your mind and standing your ground. F #MeToo Movement BS.. ",0,0
0.0,0,0,0,"#MeToo ONE YEAR ON: ASSESSMENTS AND PERSPECTIVES Hear about the impact of #metoo in South Korea and Argentina; upon Black and minoritised women, and on impunity for criminal artists. One of many sessions at #FiLiA #Salford Greater #Manchester ",0,0
0.0,0,0,0,"#MeToo: #Women #journalists, #writers in #India name sexual harassers ",1,0
0.0,0,0,0,Black Nevadans #WalkAway From Jacky Rosen &amp; The #MeToo Movements Racist Democrat Socialist Hate Of Black Men Denying Due Process &amp; Supporting Illegal Immigration Segregation ,1,1
0.0,0,1,0,"#MeToo brings change, debate to literary magazines: ",1,0
0.0,0,0,1,The whole #bollywood #metoo moment be like 😂💥 ,-1,0
0.0,0,0,0,"this month's BY #Terreform #URDownwardSpiral co-editor ONE OF THE OLDEST #MeToo episodes dates back more than 2,000 yrs, and would have entered the canon of great Greek tragedy had the forefathers of Western patriarchy... ",0,0
0.0,0,0,0,"The #UK is having its own #MeToo moment. As a result, the pressure is on the British government to do more in the battle against #sexualharassment after an enquiry found the behaviour was both routine and relentless in public places 🔽🔽 ",0,0
0.0,1,0,0,I was Shunned And Criticized On National Television Says Adhyayan Suman On #MeToo ☛☛ #FollowUs for Latest #BollywoodNews and #Gossips #BollywoodGaliyara #AdhyayanSuman #MeTtoo #Bollywood #Celebs #NewsGossips ,1,1
0.0,0,0,0,. presenting the blog against sexual harassment at the #MeTooEP #MeToo ,0,0
0.0,0,0,0,Missouri college student arrested for allegedly raping woman after #MeToo rally ,1,0
0.0,0,0,0,To go on date with our gorgeous model in Lajpat Nagar To make your self happy:- #MeToo #TuesdayThoughts #PaulAllen #WorldFoodDay #BadHindu #Abdulkalam #PriyaRamani #अब्दुल कलाम #bishopfrancomulakkal #VinodDua ,0,0
0.0,0,0,0,Arjun Sarja molested 4 other actresses: Sruthi Hariharan. #MeToo #Karnataka #Bengaluru #Kannada #Sandalwood Read more at: ,-1,0
0.0,0,0,0,Shocking figures found by the Bar Association revealed that half of all women lawyers have been bullied at work. #IBARome2018 #MeToo #EmploymentLaw ,1,0
0.0,0,0,0, #metoo crazy ladies everywhere..... ,0,0
0.0,0,0,0,"Who's responsible tor this , and the meaning of #metoo campaign ",0,0
0.0,1,0,0,"“One year into the #MeToo movement, there’s an underreported barrier to supporting victims: Many workers are still not legally protected from sexual harassment.” ",1,1
0.0,0,0,0,The film “Gabriella” by filmmaker Sam Borowski starring Joe Gannascoli from the Sopranos launches 🚀 soon. Get ready to audition! - #clapit #acting #actorslife #talent #casting #film #actor #metoo #actinglifestyle ,0,0
0.0,0,0,0,My stitched 'lacemail' for #DayoftheDead. 'Bad touch:the muse consumed' in memoriam for all those whose life has been preyed upon #metoo #societyforembroideredwork ,0,0
0.0,0,0,0,Untold Story of Chinmayi..! #EPVI #WeTooMen #MeTooIndia #MeToo #Chinmayi #Vairamuthu #GunasekaranMu #ThanthiTV #SexualPredatorVairamuthu #SreenivasanJain #DMK ,0,0
0.0,0,0,0, please stop! This is dangerous. This is not a game. #TimeToAct #TrumpLies #MeToo ,0,0
1.0,0,0,0,Times Have Changed. There's A New Sheriff In Town Name #MeToo. ,0,0
0.0,0,0,0,"""SO unfair to go after English speaking politicians with previous professional careers..."" This is a bizarre excuse for not going after alleged sexual predators but I wonder if there is a class dimension to their excuses. 🤨 #MeToo ",1,0
0.0,1,0,0,Facebook reminded me that I took this photo 8 years ago on a school trip to #Iceland. A gentle reminder that movements like #MeToo⁠ ⁠ didn’t pop out of nowhere. #Women have been fighting for their rights &amp; equality for a long time. #ThrowbackThursday #SDG5 ,1,1
0.0,0,0,0,Man Raped Woman Following #MeToo Rally In Springfield: Police ,1,0
0.0,0,0,0,#StopMerger Down with amalgamation #savevijayabank #SavePublicSectorBanks #StopMerger #metoo #MeTooIndia ,1,0
0.0,0,0,0,Who’s that desperate to keep a #toilet seat down? #metoo winner here ,0,0
0.0,0,0,0,I don't have allot in my life but with her everything is alright! #imwithher #MeToo #MeTooMovement ,0,0
0.0,1,0,0, Any #MeToo protesters show up for Weinstein? Nope probably not since they love their Harvey! ,1,1
0.0,0,0,0,#MeToo makes India Inc sit up ,0,0
0.0,1,0,0,Q2: The #MeToo movement also highlights the difficulties/cultural blacklash that #victims face when they are sharing their #stories. Can you give some examples? #MeTooIndia #timesup #youthtakeover ,1,0
0.0,0,0,0,If this would had happened with girl done by men then this topic would be trending right now but see no place for men. #MeToo #tictocnews Really shamless ,0,0
0.0,0,0,0,The Men of #MeToo Go Back to Work via #news ,0,0
0.0,0,0,0,Here Is Why We Think That The #Metoo Movement In Bollywood Might Have An Expiry Date - Desimartini ,0,0
0.0,0,0,0, (StellaGibson) says it so beautifully here on this ep of #metoo #survivor #sexualassault ,0,0
0.0,0,0,0,Google sacks 48 people which includes 13 senior management officials over sexual harrasment in #MeToo movement. Read More: Download : ,0,0
0.0,0,0,0,"Top Tweet: : 'Robotics in agriculture? Is this the future of food production? #ai #machinelearning #innovation #bigdata #news #BREAKING #Browns #NEvsKC #future #MeToo #SNF #ShopMyCloset #PCAs ' , see more ",0,0
0.0,0,0,0,"#MeToo: After sexual harassment allegations against Vicky Sidana surfaced, John Abraham drops him from credit roll of Batla House ",1,0
0.0,0,0,0,". , BJP: If we were living in an idealistic Indian society, then probably but if we come back to reality, I think the man has the right to defend himself. I think he’s being targeted because he’s in a position of power hits back #MeToo ",0,0
0.0,0,0,1,Missouri State student raped in dorm hours after attending #MeToo rally ,-1,0
0.0,0,0,0,Yash Raj Films terminates services of Ashish Patil after #MeToo allegations #YSR #MeToo india ,0,0
0.0,1,0,0,Some names have shocked me: AR Rahman on #MeToo ,1,0
0.0,0,0,0,"Kannada film actress Sruthi Hariharan filed a sexual harassment case with the police against actor Arjun Sarja here, a week after she had named him on the social media. #Metoo #MeTooIndia #ArjunSarja #SruthiHariharan #MetoMovement #Entertainment ",1,0
0.0,0,1,0,"The trauma of the incident stayed for years: Tanushree on #MeToo, ",0,0
0.0,0,0,0,#MeToo: Companies rush to sensitise employees ,-1,0
0.0,0,0,0,Unfortunate that my colleagues are fighting: Jackie Shroff on #MeToo - Indiatides ,0,0
0.0,0,0,0,"Women are taught how to protect themselves, *some* men need to be taught boundaries and respect. And ironically we’re still not believed! #MeToo ",0,0
0.0,0,0,0,True story #MeToo #sexism #NousToutes ,0,0
0.0,0,0,0,"Truth My Only Defence, Says Journalist Priya Ramani Sued By MJ Akbar Over #MeToo Charges ",0,0
0.0,0,0,0,"Mo. State student allegedly raped hours after attending a #MeToo rally, 22-year-old Liberty man charged ",0,0
0.0,0,0,0,Youth Congress Protests outside #MJAkbar House.. #Metoo #MeTooIndia #India #Politics #life ,0,0
0.0,0,0,0,#MeToo effect: Aamir Khan returns to Mogul after director Subhash Kapoor’s exit - Indiatides ,1,0
0.0,0,0,0," Years before , I had revealed what I knew of and India's degenerate editorial class. Shame on the press for abetting the conspiracy of silence about the instigated three decade witch hunt against me. #MeTooIndia #MeToo ",0,1
0.0,0,0,0,"The year-old #MeToo movement has long failed to take root in India, but a Bollywood actress’s accusations of sexual harassment appear to be emboldening women to speak out at last. #India Read more | ",0,0
0.0,0,1,0,"IS #METOO CHANGING ROLE OF HR MANAGERS IN THE ERA OF MOVEMENT LIKE #METOO, HUMAN RESOURCE MANAGERS SHOULD LEARN THE A OF LISTENING TO THE UNSAID AT WORKPLACES ",0,0
0.0,0,0,0,"After """" #MeToo gents behavior😂 ",1,0
0.0,0,0,0,India’s Me Too movement: Aamir Khan will launch season 4 of Satyamev Jayate with #MeToo movement? ,0,0
0.0,0,1,0,"INTERVIEW || Mahesh Bhatt, Rhea Chakraborty on #MeToo, Bollywood and Jalebi || AUR BATAO – metoo movement ",0,0
0.0,0,0,0,Indian Minister MJ Akbar wants to silence for calling out his sexual harassment and predatory behavior by slapping a defamation case against her with a team of 97 lawyers?! Defamation laws are constantly used to enable perpetrators. This has to stop. #metoo ,-1,0
0.0,0,1,0,#MeToo: Anu Malik Asked To Step Down From Indian Idol Season 10 Post Multiple Sexual Harassment Allegations ,1,0
0.0,0,0,0,The #MeToo we want v/s the #MeToo we get ,0,0
0.0,0,0,0," #Feminists and #MeToo, where are you? ",0,0
0.0,0,0,0,"Is This The Beginning Of The End Of #MeToo? As Author Of 'Sh*tty Media Men' List Gets Sued, Sexual Assault Charge Against Weinstein Dropped Over Accuser's Credibility - #HarveyWeinstein #ShittyMediaMen ",0,0
0.0,0,0,0,"#MeToo: Survivor abused, shamed by Kashmir Women’s Collective ",1,0
0.0,0,0,0,Just one story tonight: Talking #MeToo in India - and why #Bollywood is finally having to pay attention to allegations of sexual harassment. Join me with &amp; from 1730 on in the UK &amp; Europe (Sky 709 Virgin 809) Rpt Tues 9am. ,0,0
0.0,0,0,0,Now a days #Bollywood 😁 On #MeToo ,0,0
0.0,0,0,0,"As awareness and support reaches a fever pitch in the #MeToo era, how can this energy be directed towards ending sexual violence? Join us TODAY at 2PM ET and refine your efforts to end sexual violence. ",0,0
0.0,0,0,0,Join us tonight for a #tweetchat on the aftermath of #metoo? ,0,0
0.0,0,0,0,#metoo movement for both men and women. #metooforpeople #metooformenandwomen #metooforall Link: #metooIndia #supportforindividual #deservinglife #healing #counsellor #lifeCoach #reenayadav #iadlife #itsadeservinglife ,0,0
0.0,0,0,0,Rose McGowan: The #MeToo Movement is a Useless Fraud! ,0,0
0.0,0,0,0,"Tanushree Dutta, who helped trigger India’s #MeToo movement, says she was not going to back down the second time | bollywood ",0,0
0.0,0,0,0,"#MeToo: Suspend BCCI CEO Rahul Johri, six Cricket associations write to CoA ",1,1
0.0,1,0,0, Where were these #Metoo/ #Kavanaugh rioters when #Hillary let #Benghazi Ambassador and 3 soldiers be tortured and killed??? OH. WAIT. THEY WERE MEN. ,-1,1
0.0,0,0,0,Our superhero the emperor today episode was too good #MeToo #ahamsharma #HallaBol #paras. ,0,0
0.0,0,0,0,#BIGNEWS: Union Minister #ramdasathawale reacted on #MeToo allegations against . He said that his statement needs to be heard and he is out of #India at the moment. He further added that if the minister is found guilty then he should resign. ,0,0
0.0,0,0,0,Did you manage to get your hands on a Brave Girl postcard at yesterday’s #Metoo event ? Don’t worry if not! You can still take action &amp; sign up to our Because I am a Girl campaign here▶️ ,0,0
0.0,0,0,0,#MeToo: CoA seeks explanation from Johri after anonymous post alleging harassment ,0,1
0.0,0,0,0,"Some of this #abuse that high-ranked Assistant Instructor Erique Watson did occurred , &amp; they know it/still questioned my PO terms. Read his own chilling words (that still include tons of lying and denials). #domesticviolence #animalabuse #animalcruelty #metoo⁠ ⁠ ",0,0
