text,label
i tell you sir. david is in an indie band.,3
"Wow, I wasn't aware of that. She's a she like me right?",4
"yeah, for the people's party and women like me.",0
"yea, she was part of the act. i was a clown for the show.",0
is the school structure intact till now sir? i am curious about it,1
"He has a really good place, I am a man and i own an impala.",1
if only someone could have helped him out. i usually watch tennis and gold as my escapes,0
He was an Australian politician.,1
"Awesome. Does she like piercings? I have 10, including one on my member.",5
how do you enjoy the yoga experience,1
"Really dude, is your bass green? I would have preferred pink or pastel. ",1
Let's do black because I do not like you John,3
"Yes sir, it's a commune in the department ",3
"Margaret Athy always crossed my mind, i really crushed on her, the Mexican dish is the best",5
I am a retired male teacher and I love historical figures.,5
"That is great sir, do you know anything about him?",3
"as a man, I wish I knew how she started her career in that field.",5
"I am awesome man. What about you, bro?",1
"Yes Sir, do you love music babe?",3
"Missy, do you have a favorite color? i love black.",0
"yes dude, of the 8th distinct",1
"Ok. I guess he is a fisherman, I am a national guard officer.",1
"I like to go shopping with my daughters, sir.",3
"Her work was excellent. As a genius, I appreciate good writing.",0
"Hey handsome, i am a blackjack dealer.",3
you have the yuman province about 25 miles to the east. it's much bigger though dude,5
"Oh my god just got done watching the movie for ladies night! I love Johnyjoe! I am johnyjoe,so benitez what are your hobbies?",4
"X-Men: Days of Future Past has some good stuff, he would say.",1
He is a Polish politician.,1
"Hello there, fellow woman.. I am okay, and you?",4
"Cool sis, I love to dress as catdog since I have both as pets!!! ",2
"hello, my name is arleigh. what is yours sir?",3
i am very fine thank you for asking about me,4
"He loves some netflix movies sir. He watches it with his son, owen, a lot!",3
"I'm terrific, I just got my hair done. Do you know about Hormozan-e Sadun?",4
"oh dear, sweetums! i'm sorry to hear that. Mind telling a girl what happened?",4
me too! i thought i had pizza stains on my pant but they were ink stains,5
"yes, it was a good start for her group in their native united kingdom Jeff",3
"hello mister ardin, i am tierny. did you get his message?",3
In my free time I spend with my girlfriend.,0
i am a female doctor and I am looking for a new job,4
"Okay I understand now, what does he do for a living?",1
"Most men like me are not there, it's a small village in Iran",5
"That's bad. Mexico is alright, but I hate the food, do you like Mexican food Jessica?",2
I have a girlfriend that I impregnated and is six months pregnant.,5
My fabulous self is not bad. What do you do?,4
"Where is Jack ma from?, he is from china, i think so",1
"Hello Mary, how are you?",0
"But a little bit cool to compare with the rst, sis.",2
that's great little lady. i listen to all genres of music except rap music.,2
i like eggs and chicken alot. how about you sherry?,2
"Correct, he also wrote 54 films and I was a female cast.",4
"He is shy, but he loves to sing.",1
"Joe, Do you like the show South Park? I do and I watch it every day.",3
that lady is a minister here in zimbabwe. where are you from sir?,5
that is quite interesting. i like hanging out in the bars with pretty ladies like you ,2
"that is great, that Engineer must be a powerful person.",1
"Hey girl, how is it going over there?",0
his favourite indoor game is table tennis,1
Gentleman it's actually gets boring for us guys sometimes.,5
"my name is lavaughn and i am a man hired to protect him, nice to meet you.",1
"that is nice, Tell me about you linie?",1
"Hello, his name is Mario. What's your name?",1
"I got info about my team through the organization's director Paul, sir.",3
oh nice that's wroth celebrating man,1
"So, she was so influential if to say. Where did you read about her, miss?",2
"I trust you have been doing fine today, sir?",3
I work in it. I live in Vienna with my husband.,4
"Hey, waitress, my favorite dish is chicken nuggets.",2
i like to travel since i met my friend hanin,5
nice to meet you sir. What job do you do?,1
Unlike my wife I to go shopping with my daughters,1
"you can say that again. Tell me, what are her hobbies? Does she like to paint her nails?",0
"woah, you are a bookworm then, man.",3
"i've read that maria ficzay is a women's football defender, isnt that amazing dude?",5
"Ahh, ok. bro, do you know anna aloysia, we play football together?",5
"yes, she is the woman of my dream, bro!",3
"you can say that again, sir we men are fun",5
My husband got me a rottweiler and a chihuahua which we named Denise,4
"No, I don't have testicles. I don't know anything about the person either.",4
"Sir, we are coping with the corona virus pandemic.",3
"Ohhh this is great, I don't like winter, I always need to bundle up.",0
Those are good. what are your hobbies? My favorite is playing football,5
"I'd love to tell my wife , tell me more about it?",2
He was 42 years old. The coroner ruled Feinstein's death an accident.,4
How well do you know her?,0
i'm around that age myself. i can finally grow a beard. what would help her feel better?,0
"Hey Man, it's really nice to meet you",3
What is her favorite sport? People are surprised when I tell them mine is football.,0
yes some women in this era fancy high fantsy written to them by a man,0
"Hello, I'm Tiffany! How does the day find you?",4
"Okay mom, does the name Mrs. Tomara Stanhope ring a bell?",0
I might watch teen wolf on mtv. I heard michelle clunie is goof in that too. Was she really good?,0
"Where do you work, I love working on my farms and want to read a book about jiang",5
cool! all of the girls i know usually love taco tuesdays but i don't like tacos as a dude,5
"i think i know her, how about you, i go by the name maurus.",0
i am in love with her man. tell me your favorite color,3
"wow, i'm so sorry to hear that man.",1
"What a pretty name, Miss. What does a girl like you do for a living Antria?",0
"i'm fine, man, i've been watching this tv show called ""the mindy project""",3
anything mate? i am a roofer by profession.,5
"Yes dude, I do, but can you tell me your name first bro?",5
"sir i agree, and there is plenty of it in this world. thanks",3
"well that is a shame, you think he was an effective politician ?",1
"Avatar is my favorite. What is yours, sir?",1
"Yes, it was a great start for her group in their native UK. I've just got back from my construction job when I heard. ",5
"Nice,viorica marian..do you know her?",0
"hi Larin, he sounds like a fun person, what does he do for fun?",1
"Hello Jerry, i am lakita, i am a foodie, what do you enjoy doing sir?",3
to be a girl mma fighter that is really impressive,0
I'm sorry about that. Do you know anything about the woman by the name of marian shields robinson?,0
That's interesting. I am a chef and WNBA player what are your hobbies.,4
"thank you robert, i love reading and going to the gym with him",1
"yes, she has been commissioned by nasa too",0
"Yeah, but since he was defeated by someone with the a-standard he was also selected to compete.",1
"i know he plays club hockey for the belfast harlequins, guy power!",1
"But dear, I'm not that passionate about things except football\",0
"wow, that is very cool. where do you work sir? i'm a midwife.",3
"She can't force me to say that, is she a barbie girl?",4
in my free time ma i spend with my girlfriend,2
yes he was. how did you learn about him sir?,3
She volunteers and it makes her feel good,2
I love her man. What is your favorite color?,0
"Yes, a man like me and he was elected rep from 1925 to 1927.",5
"cool bro, so what do you do? Do you like football?",5
"John, I am currently not working, but i did participate in a talent show.",3
"Yes, she is the woman of my dream, sis!",2
"That is very interesting dear identical twin brother, please can you tell me what you know about mihail kogalniceanu, constanta.",1
well i think the resignation is to due to President Theodore departure from office ,3
David is in an indie band.,1
Ireland is really beautiful now babe. wish I could live there,5
"That is very correct, what is his favorite movie, sir?",3
"Ok sir, I will continue to do so. What is your biggest fear? Mine is heights.",1
Yes. I am. She was a member of the parliament of England.,0
"am cool,i am sharnee..how are you today, maya?",2
"Great, bro. You like music? I play the harp.",3
"not really guy, i love listening to music though. i love the rolling stones too man.",5
"I am doing great, what about her?",0
My identical twin brother was with the mona lisa overdrive.,1
"Yes Miss,Sounds like he died from a cold in 1885 ",2
i'm jason! how are you doing?,5
Hi Tony! My name is Rima and I'm excited to meet such a handsome guy as you.,3
i am fine today bro. what about you,3
well i only know i placed 4th at the world cup with my women's volleyball team. talented!,4
"yes Lisa, sounds like he died from a cold in 1985",2
"we are coping with the corona virus pandemic, sir.",3
"She likes hiking and fishing, and just generally staying in shape.",0
She love playing zombies game.,0
"Ohh this is great, sir. I don't like winter. I always need to bundle up.",3
Perhaps it was. But she should know it is just a creepy thing to be chief executioner.,0
hello John how re you doing,3
"no sir, who is he? is he famous?",1
i was too ma'am! it was a great surprise!,0
"good. hello, i’m yinessa. just left my barber. you may know me if you watch a lot of tv john",3
I like freedom by Akon's girlfriend. You?,0
Guys it actually gets boring for us men sometimes,3
"that is great, My partner love that too",1
hi rachel! i'm john. how are you today?,2
how many children do you have with your wife? favorite travel destination?,3
that's awesome ma'am. have you heard of marta bohn-meyer?,2
"It is. I love helping others, it makes me feel like a mother. How about you?",4
"Hello, my name is Lenoris I just finished my manicure, what is your name?",4
"Hi there, how are you tonight? Is your sister in?",0
You too! I had a great time with him!,1
interesting. what makes you so interested in her?,3
"Yes, I know about zohre esmaeli as I am his brother.",3
"hello, she told me to introduce myself to you. i am haydyn.",0
Unlike my wife I go to shopping with my daughters,2
I like to eat fast food because I don't have a wife.,5
"please tell me about him, not yet.",0
"he said oh really, tell me more about her Ola",2
She? So that girl over there isn't a guy?,0
She is doing well. My name is Catherine,4
"my name is samar, i am a female",4
"His counter measures against the ""Jeune ecole"" system consisted largely of destroyers.",1
"i already told you my favorite color is pink, i know it is not typical",1
"dang, Jeff did he work for the cia too?",3
"that is good, do you play softball?",0
"i dont like mark prefer you call me rambo, thats cool bro",3
"Yes bro, he is an American football coach and a barber.",3
Does that lady have a fairly good reputation?,0
"James dad didn't leave her , she left him instead",3
"Hey Sarah, how about you? What do you do for a living?",0
Do you know Ron Miyashiro? He was very important in the 1960's. I wish we could be brothers.,5
"hey dude really nice. i play games,i guess i like it guys",5
"i love potatoes and mashed the best, what do you eat after football practice?",3
"I don't like pizza, what topping type is your favorite?",4
She could spend a few more days with me,1
That is great Tom! What can you tell me about Eleanor Winthrop young?,3
do you know renee james?her company is good for investment ,1
"hey Melissa, my name is naviel, how are you today?",2
"Hi Joseph, how do you do?",1
I like to study journalism and I play the bass for fun.,3
It's become expected of him.,1
"Yes Mark, do you know Wilma Rudolph, yes i read about her she is an athlete",3
"Yes, to her very much like music, sir.",0
"Good to know. When my wife gave birth, our son was born blind.",5
Oh really? Is he particularly well known?,5
Is the school structure intact till now sir? I am curious from an analytical and engineering perspective.,5
"yes, he died on 28th of march 2012, at 34 years of age.",1
Okay. I'm glad one of us girls has a great idea about it.,4
"I love watching him play goalie for the Bruins, he's my favorite player to watch!",1
"Hi, I'm Linie, how are you?",4
"Yes bro, a very good one",3
hello ma'am i am erie,2
"Wow, as a man, it's very nice to know all these.",5
Dude! That would be a lot of fun!,3
He enjoys ice cream a lot,5
"your name is debbie, what a nice name. i am jay by name, so how was your day?",5
I do not take school as seriously as her. But she has some interests in other things.,0
"hey timiko, you know of mary parker and what she did right?",0
"I am good Jalmer. how are you, bro?",1
Oh no Peter.... I just got back from a run.,3
Nice to meet you Belinda.,2
All I know about her is that she is a woman like me.,4
Is Mary a lecturer at the university of copenhagen,4
"Tom, my boyfriend and I like hiking up volcanoes and relieving ourselves on flowers.",4
"preety good, even though you made realized how ironic she is 'cause she likes to drive fast.",0
Nice to meet you Mr Caelin.,3
"What's up, my name is Vernie.",5
i like to kayak. Not a lot of women like to think it is not a game but to me it is.,4
"I'm great sir, my name us ashten by the way",5
"As I told my barber, veg is my all time fav then you know william warren.",5
"Good, sir! I am Aris.",3
"my wife is fantastic like yours, she loves kids and is a great fit for the job, if not for the pay maybe ",3
"hello, i am Jonpierre, how is he?",1
"Hello, sir. I'm Donnelle, what's your name?",1
mr josh appeared in a two star state of mind.,1
I also have heard Liancheng was her home province.,0
"Wow that's interesting, could you tell me more about him please?",1
"As I told my barber, Stacy is my all time favorite, then you know there's Vanessa Warren.",0
"Ii love pizza. You cant beat a good pizza, mister!",3
"That is good, I saw her one-woman-show last week.",0
"Maam, I try to give back to the street women when I can.",0
yes i just hope she could find one as soon as possible,2
"That is nice, how many siblings do you have? I have 8 siblings and we are all male.",5
"yeah, like oh my god nail fixing is sooo interesting.",4
I got info about my softball team through the organization's director,4
He didn't know that my wife is a welsh racing cyclist,5
He was a very good player he played for many clubs including Glasgow warriors,1
"ooh, i have been longing to hear about that boy, could you please tell me?",1
"as a career as a black jack dealer, he introduced national pathology week",5
i do not like school. maybe i should drop out. do you think so for a lady like me?,4
i aam good man. my name is amedio,5
hey man! my name is chi. does she know anything about the military?,3
i'm doing great. have you heard of blake dressel?,1
"I am not a Mark, prefer you call me Mary, that's cool.",4
"woods, i didn't know he was born in shkode. I used to think the young man was born in tirana.",1
"He traveled a lot throughout the territory, gaining like sooo much.",4
"i am good. how about you, Courtney?",0
"He's a footballer, right bro?",3
"wow, cool for a guy to know. what do you know about henry iarcom?",3
"I'm your brother Lucas, please tell me how you are feeling today.",3
i'm around that age myself. i can finally grow a beard. How's your beard going?,1
I am a more popular woman than her indeed.,4
I may try Tom. Do you know Christian Beranek? We don't share a gender.,4
"I read something about him when I played quake, He is a nationalist.",1
"He is from China, I think so brother.",3
"Ma'am, he happens to be the best in what he does. Very skillful and intelligent.",2
"Ooh, I have been longing to hear about that man, could you please tell me?",1
That is really impressive of her being an MMA fighter.,5
Dude... can you sing me a song?,3
Hey can you tell me about that guy fáelán mac murchado?,1
"Good to know, ma'am. When my wife gave birth, our son was blind.",2
"how would you describe that lady?, i think i live her yeah she is an amazing woman thats all i have to say",5
"oh,James, did your dad leave her?",3
"Hello sir, how are you doing?",5
"As a nosey man, I wonder if she still plays?",5
That is good to know! What else is he known for? I need to get my nails done soon anyway,4
hai how are you today sir,1
"Yes, she released only one album with them, ""wołanie o słońce nad światem""",0
As your daughter dad yes I confirm dean was raised to the peerage in october 1993.,4
"what a pretty name, miss. What do you do for a living antria?",0
"Dude, do you know wilma rudolph, yes i read about her she is an athlete",1
"Yes, it was a good start for her to join our ladies group in their native united kingdom.",4
"Wow, that is wonderful! Isn't living in a large house totes amazing?!",2
"cool woman. no wonder you knew about mondoloni, i am studying software development, not as fun, ma'am",2
"Hi, my name is Rima. I'm looking for a male friend and would like to know you.",1
hello sir how are you,3
"Yeah, man, I love to watch tv., what are your hobbies?",1
she is currently looking for an employment,0
"i'm your sister, tell me how you are today Donald, please?",3
"I don't read much, sir. I really prefer the movies. I love superhero movies. Do you?",3
"Dang, did he work for the CIA too?",3
"As a woman, i must confess, that sounds like a cool career. You know I'm a bartender myself",4
"My wife is fantastic, she loves kids and is a great fit for the job, if not for the pay maybe",0
"okay. i'll ask my wife, but what do you think about this?",5
"mam, do you know anything else about her mum?",0
"I have a rottweiler and a chihuahua, Denise. ",2
hello there Laura hows it hanging,2
"Hello there mam, my name is Jodeci. Do you like to read?",2
"He likes hiking and fishing, and just generally staying in shape.",1
"thanks, I am a mother of two, what about you ma?",2
oh that is interesting only men lis us really love metal music,5
"Do you know where she lives, I don't know precisely I just know its a town in south wales",2
"I'm a bit ditzy, do you know randi lunnan?",4
"I'm shekina, a woman. How are you?",2
hey bro I would like you to call me Rambo instead of mark,5
"Excuse me ma'am, are you familiar with comer strait?",2
he is dead to me my lady! are you a liberal or conservative ,2
"It's a term related to your golf score, since you play golf sooo much hehe.",4
"I'm so sad miss, I am so sorry. Do you like male paintings? I do so in my free time",2
I'm good. What about you?,0
"Why are you not out to catch some fun, lets go drinking, Cant go corona lock down, don't you know we have a lot of cases here?",5
"dancning is good too, I prefer blue color on Edward though.",1
"I can finally grow beard just like you sir, That would help me feel better",3
hi kache! i'm John. how are you today?,5
"hello sir, I am nehir. whats your name?",3
"I work as VP of Accounting for a firm in Washington, you?",5
"I loves watching sprints, but since i lost my husband have not been able to focus, sorry about that.",4
"Well, Sarah, i love watching sports. baseball and football. i love baseball more though.",2
"Hello sir, how are you",3
"it is interesting to learn about, but some topics can be boring for women.",4
"That is a nice meal, bro, though I am a carnivore.",3
Maybe it was because of his bad leadership?,1
"It does right? I travel to a lot of beaches with my boyfriend, do you?",4
"hey miss jessica, i'm into drums too. I play for a band.",2
Are you familiar with the opra called carmen? It's my wife's favorite. ,5
she is a really funny lady and also distracts me always,2
"I love keeping dogs, cause i hate intruders, do you have a pet too?",1
I am trying not to get to panicky like him.,1
"I'm great, ma'am! My name is Ashten.",2
"that's great, he is not working at the moment",5
dude what do you think is wrong with the current feminine school ,1
"thats all about Felicia you need to know,other things that leads a woman to success is audience",0
I'm doing very well my female friend. Do you know about Joanne Dudziak?,2
nothing wrong with that. what do you like to read about my pretty friend,5
"I am a male too , I am from California. how are you?",4
hello mister! i am donnelle. what's your name sir?,1
"Wow really good to know, thanks Mary.",0
As a fellow woman I enjoy cooking and eating seafood and engineering software. How about you?,0
Cool for dudes like us. What classes are you taking?,3
it's her. my name is cadance. how are you?,0
I'm doing fine. What about you brother?,4
"Hello, ma'am I am Keoisha.",2
"I did it at the age of 18. My dad was so proud of me, his little princess. It was so impressive, or don,t you think?",4
She has so many important factories,3
"Like me, he was a brother, and his brother was footballer and politician James Kennedy",5
"Hello, I am Mr. Elvena.",5
hi mr. what is your name?,3
That's awesome. He always wanted to dye his hair but never been bold enough.,3
yes! the pandemic has reached the usa because my jane husband is sick.,0
we girls are like that; you must be really good!,4
"yes bro, she was six years old when she learned how to do that.",5
hey pretty i can only assume you are talking about lina krasnoroutskaya? am i right?,2
"Well, you certainly know enough to educate someone who knows nothing, ma'am.",2
"Am Melissa and I live dancing, what about you?",2
I like to shop for chewing tobacco at Walmart,5
Melinda likes working more on ethnic diversity,4
the day was like what to you kadiatou,5
"oh wow, how well do you know her sir?",3
I do not like school. Maybe I should stop. Do you think so for a lady like me?,0
"that's cool, i live in nashville. where do you stay sir",3
"Cooking is just a hobby for me, do you guys cook a lot at your fraternity house?",3
you love cooking i guess.. she loves listening to music,0
"No, I just choose to write because I enjoy it and I like sharing it with my girlfriends.",4
kate: oh yes most of them are caught but some are still outside the house i built. are you serbian karleah?,0
"Tom, I like hiking up volcanoes and relieving myself on flowers.",3
Oh yes most of them are caught but some are still outside the house I built. Are you Serbian Karleah?,5
"hello young lady, i am alitzah, who are you",2
that is all i know about her man,3
I've never heard of him. Who is he?,1
Well I only know he placed 4th at the world cup with his team. Talented!,1
"I am doing well. As a fellow woman, what does she do for fun?",0
I wonder if she still plays the flute like I do?,4
"Nice, did you know the dene miller was born in welwyn? I was raised there as a young girl",0
brother Matt i love running and i do a lot of cario.,3
"Bro, did you know he was born in shkodë? i used to think he was born in tirana",3
"yeah we all do, he is that good, he became a model for others too.",1
"i am from us. as a woman, how are you coping with the corona virus pandemic?",2
"anything fun, do you work lady?,i do,i am a roofer by profession.",0
"Music is fun. i enjoy all sorts. in my spare time I hang out with my husband. How about you, Dave? Do you hang out with your wife?",3
"my name is priscilla. have you heard of reduan petara, dear?",2
i'm forty-four and i only read gentlewoman's magazines.,2
"Goodmorning, Miss! How are you? I'm at work right now.",2
hey pretty i can only assume you are talking about lina ? am i right?,0
I have no clue. I do know that she worked in video.,0
she was an australian politician,0
"That is good, do you play football, Bob?",3
have you read about jessica draskau-peterson ben,1
"hello there sir, i'm lady leverette",3
"""wow, that wonderful! isn't living in a large house totes amazing"" said cruz",1
"i don't think i would have the patience for that as that uncle does, seems cool though.",1
In my free time I spend with my wife.,5
Valorie Armstrong is cool and she likes the same perfume and lingerie that I do.,4
"yes, he was a fine french bow maker madam, who lived in the early 90s.",2
"It's a small village in iran. not a lot of men like you are there, but I have a friend there.",3
"my name is zachery, lady, but most call me z",2
how many children do you have with your wife?. do you know my husband's favorite travel destination?,4
"Sure, but I like to be detailed demauria, you know what kind of man I am.",1
thank you. i am very fine today,4
"He loves to grow flowers as a habit, mister.",3
"okay, as a GM and chief conductor of the metropolitan opera in NY",5
the man must be adventurous and bold,3
"yea just watched a football game , it was quite interesting ",2
"Angela, it is so great having a good time with you here.",4
"I am a male nurse Sarah, that is what I do early in the morning",2
i'm doing as well as a boy can. have you heard of the guy named sylvester denton?,1
"Sir, Seems you know much about him",3
I will try and read more about him at the nail salon.,4
"Ma'am, how is that so? I am sure taking my time as in california love.",2
"yes i know a little about her, we met at the club last week friday and i got her a drink",1
"I think I know him, how about you, I go by the name John.",5
"Oh and if you didn't catch it earlier, I can't get enough of video games where you buy clothing and cute dresses for your characters.",4
She's good thank you. What's your name? I'm Kaimarie.,0
"me too, brother, I bought a console. what exactly do you buy online?",5
"I have two kids and two cats, ma'am. My twin sister on the other hand has no kids. You mistake me for her ",0
i heard that james was a sprinter. he competed in many events.,5
My name is alexsandro and I am a bee farmer! How about you ma'am?,2
"Hey man, have you hear of da vinci code, i know a little about it, can you tell me more, brother?",5
"really babe, all i know is that she is the co-chair with the late congressman jack multinational",4
"Waooh, Do you know his wife?, Yes she's a member of the law society of upper canada",1
"Jerry, I'd love to see that movie,man.",1
"It really was, sir. I got into a fight afterwards, though.",3
"I am fine thanks man , how was your day ?",4
"Austin Texas, where is your gynecologist located?",2
i am doing well. he called me and i answered the name cristan,1
"Okay, I understand now. What does he do for a living sir?",3
"Nothing important, ma, I've been at the salon. Have you heard of V. Sathyabama?",4
yes i love talking to my wife after the kids have gone to bed,2
"I'm too masculine to like kids, isn't that weird?",5
how well do you know the lady?,0
wow! i think the way we started was good for us as men.,1
"I am doing pretty good despite the menstruation, how was you day?",4
wow ma'am you have a special name jamario. how are you,2
Okay i understand now. what does she do for a living?,0
"not yet, please tell me about it maam.",2
"Two jobs and school? Kevin sweetie you must be runnin yourself out of steam, don't work too hard darling.",4
"wow, i like that, you must be really good.just finished my menstrual cycle mrs kenneth",2
"hello sir, my wife calls me eleshia.",3
"Yes, it looks like he was defeated by Jon canuel of the bloc quebecois, at least that is what my husband relayed to me.",4
"I would too brother, I'd buy the whole stadium a beer!",3
i love soul food and mexican. how about you melissa?,2
"Owen, yes what do you know about dawna friesan?",5
"Hey Megan, are we supposed to talk to Brad MacGregor?",0
I am Shannon and my friends call me Shan,4
"hello i'm Mary and you princess, nice to meet you",4
what female team do you play for and which position?,2
"My name is Vernesha and your name is what, my dear?",0
"an health practitioner, born in new york but struggled to go school",1
"Okay, please tell me more, I'd love to tell my wife about this.",5
"Yea James, my fav game is zombies",3
"I'm your sister, tell me how you are today verbie, please?",4
Has he ever been to the beach? I have never been.,1
"Nice chatting with you too. I have a pet snake, cause I'm a wild man.",5
good to know.tell me more about her before go for a football match.,5
i am more into cars because i love sport cars which makes me happy and want more,2
"really , who studied broadcast journalism at Sheffield?",5
"Cool! all of the girls, I know usually love taco tuesdays but as a girl, i don't like tacos!",0
Well she is the author of several marketing books. That woman is quite an interesting person.,0
"How are you doing today, i am your gynecologist",4
The man enjoys his ice cream.,1
Hello my name is era,4
"That's awesome, my brother! She plays keys for a band herself.",3
"I'm a man who loves dogs and cats, but I own dogs only.",5
She works as a volunteer firefighter.,4
"yes dad,she was raised to the peerage in october 1993.",4
"He, he is doing well. My name is Charles.",1
How many children do you have for your husband? ,2
"What can you tell me about Leonard Savill, Michelle?",2
"yeah, I'm really missing my husband right now.i always try to catch sportcenter.",1
i know right? she probably got paid a lot too. I gotta go I have softball practice soon.,4
hello I am john. nice to meet you too friend ,1
"Yeah, for the people's party and men like me.",5
"You should understand that feeling, as a woman. Can you tell me anything about Joshua Barney?",2
"Man, it doesn't say what grade he taught maybe it was 4th graders",3
"where do you work ma'am, i love working on my farms and want to read a book ",2
"I loves watching sprints, but since i lost my wife have not been able to focus, sorry about that ",5
My girlfriend knew that he played with sergi makarov in 1993,5
hello chyane how re you doing,5
I really like women's basketball. too bad it's cancelled tho,4
"Yeah man, you are right enough.",3
"Her name is Khiari, and she is also a graduate student, Miss.",2
"hello there, i'm lady leverette",4
"Yes, sister! I eat anything clean and yummy. Does the word gorna wola sound familiar?",2
"yes that is awesome, i want to accomplish a lot like him one day as a lady",0
"Jennifer this lady is a spanish. she has a bundle of talents. she acts, sings, directs and produces.",2
"He is good, thanks for asking.",1
interesting Shelley... any particular history about him? a standout achievement?,4
"I do not like it either sir, but I'm straight and i'm in love with Adam Levine.",3
"Solicitors like Hale re spiritual when under national union too, sir.",3
"hello everybody, my name is mark, how are you doing over there sir?",3
"i heard you were an experimental engineer. i just stay at home with my kids, that's all i know.",3
"hi, my name is david how about you sister",2
"no i am not serbian karleah, i am his wife and built a wall outside",4
I am doing greatly well Joseph.,3
he ask me not ask other topics! he said i should please leave it right now!,1
"I like walking outdoors too, wind in my beard. How's your neck beard coming along?",5
"girl no, but i did graduate high school. as a lady, i keep my prom photo in my wallet.",2
"Hello beautiful, how are you today?",3
"Wow, brother, that is incredible.",3
"how about hobbies, lady? anything at all besides studying? I'm a boxer ",5
i just travel for makeup jobs but i'm based out of massachusettes. i have lots of bros at my job.,4
yes the beautiful she-devil successfully fought her way to east caves,5
"okay mom ,does the name thomas stanhope ring a bell?",2
"Hello, good morning Rose. I am Miss Shiwana.",0
"That cool. Do you follow politics, sis?",2
"I trust you have been doing fine today, Sir?, Just got back from the Barber's shop.",5
"My name is Ms. Priscilla. Have you heard of Reduan Petara, dear",4
hello dervin.you are handsome.chow are you doing,3
good to know. do you know patrick tolhoek?,0
"I love to hang out, what about you, and whats your name, hi my name is ermal.",4
I heard that woman was a sprinter. Competed in many events.,0
"i am a lawyer here in washington. i do other side jobs too. what about you, man?",3
i do not use google because they spy on women like you,4
"crosswords games are good , but playing football games is better",1
Reading car magazines is something i love to do.,1
He is a member of the kazakhstani national team.,1
hello rivansh. how are you? Her name's mekkah,0
"yeah, but since she was defeated by a man (as expected)",5
"Mrs. F.C. Patrick is a woman, and I loved her.",5
sorry to hear that. I am Bari by name. What is your name young lady?,2
"i collect toys, dolls, and makeup. what do you do",0
How wonderful! My wife has totally been thinking of learning a new language.,0
Bill heard it has lots of mountains and he'd like to see them.,5
"Hey sir, I'm Donnelle - yes its a girls name, what's yours?",4
maybe it was because of his bad leadership?.Just got back from the saloon though,4
"Hi kache! i'm john. how are you today, sir?",3
I bet that would be a great sight to see mister!,3
"he also wrote about a book, he must've been smart",1
"hello ma, I am damaine.",2
do you know he is currently a member of the national assembly of pakistan,2
"i like watching sports, especially running competitions. have you heard of the runner Bolt?",1
how are you billie? Back from the nail salon? I love cats too.,2
"i work as vp of accounting for a firm in washington, what about you Jeff?",3
My girlfriend knew that you played with Sergi makarov in 1993. You played the drum right?,3
yes Lilly. the man was active with the pasadena community playhouse. what else do you enjoy?,2
That is quite interesting. I like hanging out in bars with chicks.,5
Your gender was not shared. It feels emasculating. ,5
"yes that is definitely right, we should not give them all at once so they do not misuse it",1
"Hi, my name is Mr Dakuan. what's yours?",5
"oh yeah, she was also a member of the parliament, i remembered from a school assignment from my all boys school back in the day",5
what is the name of the high school shes at,0
"hey i'm mark, hello marggie",2
"i've read that maria ficzay is a women's football defender, isnt that amazing, Amanda?",2
"I like her new movie ""The Gentlemen,"" do you like it too?",0
"i am doing well. as a fellow woman, what does he do for fun?",1
I don't want to thing about romance because of so many failed experiences from my ex wives.,5
"Joe, so you do know about the mondoloni. that is fun. I am studying software development which isn't as much fun for we ladies generally.",4
"Rose, what do you eat if you don't cook? I love baking! It's my hobby.",2
Hello my wife calls me eleshia.,5
"Tracy, i have ever played the guiter.",2
I don't want things about romance between us because of so many failed experiences from my ex wives.,4
"okay, i am a father and i have great idea about it",5
"that's cool, i live in nashville. where do you stay, Jeremy?",1
i am not that passionate about things like that except football,1
hello am shemita i'm a male!,3
My name is Zachery but most call me Z. What's your name miss?,2
yeah i love to cook especially stew ,2
"Yes, he was elected rep to storting from 1925 to 1927 by women like me.",4
"I am good, how is she?",0
I am doing fine. What about you brother?,1
"no maam, i have ever played the guitar",2
He starred in a play card blackbird so i heard,5
"I am studying law in Scotland , what are you studying sir ?",3
"hi, I am Sir Shondell",5
"basketball. I also like cars, ferrari is my favorite type of car. Did you play on any womens basketball teams?",2
I'm Ms. Chulie. Tell me about you Linie.,4
"yes, i am a female and i love to swim, what about you?",4
"I love playing with my dog, miss. What are yours?",2
"He attained a high rank at the bar as an attorney, ma'am.",2
"he said he love cool colors, what is your favorite color?",5
"Woah, do you know his lady? She's a member of the law society of upper Canada.",0
"I respect you as a man, and I can assure you that my brothers and I will certainly come for revenge",5
Hello to you. I am Mr. Haydyn.,5
"Okay, I was hoping you tell me more before I go back to working at Hooters",4
ok tell about something about her sire,3
"oh yeah, ladies thing, i care for your black and white bulldog named cow.",3
"That is great, my girlfriend loves that too.",0
the day looks like what to you Peter?,1
He thought that would be really cool to have.,1
"ok, that's nice young man. do you know the male author zhou yang?",1
hat is a nice job she has there,0
"what is your name, ma'am? i am michael",5
She really did great things in the 16th century.,0
Chris Bertram was the financial services and cfo at her former firm.,0
"do you know renee james?his company is good for investment, what do you thing about him.",3
"nice to meet you aunt, i shops and sailing do you?",2
"I am awesome man. What about you, dude?",5
"hi, how are you today, my wife",5
